FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
,S4U01616_20170621_014306.wav,0,0,15,S4U01616_20170621_014306_001,21/06/2017,01:43:06,1,20/06/2017,13:43:06,13,PIPPIP,43,41,0.953,0.830183,PIPNAT,43,45.429,19.78,3.481,56.667,44.66,47.484,336.87,46.245,1.971,492.218,3.011,12.76,1,
,S4U01616_20170621_014328.wav,0,0,10.084,S4U01616_20170621_014328_001,21/06/2017,01:43:28,1,20/06/2017,13:43:28,13,PIPPIP,22,21,0.955,0.87564,PIPNAT,22,45.535,14.67,2.918,57.316,44.884,48.006,306.24,46.247,1.694,428.392,2.541,5.15,1,
,S4U01616_20170621_014340.wav,0,0,6.766,S4U01616_20170621_014340_001,21/06/2017,01:43:40,1,20/06/2017,13:43:40,13,PIPPIP,10,7,0.7,0.786638,,10,45.76,48.9,2.995,57.887,45.225,48.215,417.31,46.803,1.767,397.698,2.644,3.54,1,
,S4U01616_20170621_014352.wav,0,0,15,S4U01616_20170621_014352_001,21/06/2017,01:43:52,1,20/06/2017,13:43:52,13,PIPPIP,52,46,0.885,0.840951,PIPNAT,52,45.463,27.19,3.199,58.441,45.05,48.063,280.402,46.479,1.761,530.762,2.786,15.04,1,
,S4U01616_20170621_014414.wav,0,0,8.492,S4U01616_20170621_014414_001,21/06/2017,01:44:14,1,20/06/2017,13:44:14,13,PIPPIP,25,22,0.88,0.798258,PIPNAT,25,45.03,19.06,3.385,54.904,44.539,46.873,292.052,45.8,1.955,425.849,2.964,7.56,1,
,S4U01616_20170621_014424.wav,0,0,12.248,S4U01616_20170621_014424_001,21/06/2017,01:44:24,1,20/06/2017,13:44:24,13,PIPPIP,36,34,0.944,0.818021,PIPNAT,36,45.462,16.33,3.739,56.194,44.609,47.354,249.396,46.016,2.29,419.6,3.156,10,1,
,S4U01616_20170621_014443.wav,0,0,15,S4U01616_20170621_014443_001,21/06/2017,01:44:43,1,20/06/2017,13:44:43,13,PIPPIP,66,60,0.909,0.827898,PIPNAT,66,45.519,19.71,3.128,56.27,44.801,47.567,221.288,46.156,1.862,452.592,2.686,17.74,1,
,S4U01616_20170621_014505.wav,0,0,15,S4U01616_20170621_014505_001,21/06/2017,01:45:05,1,20/06/2017,13:45:05,13,PIPPIP,71,63,0.887,0.818618,PIPNAT,71,45.804,12.28,3.283,57.486,45.067,47.889,188.347,46.5,1.805,512.225,2.858,19.68,1,
,S4U01616_20170621_014530.wav,0,0,9.084,S4U01616_20170621_014530_001,21/06/2017,01:45:30,1,20/06/2017,13:45:30,13,PIPPIP,15,14,0.933,0.811964,,15,45.873,10.8,2.746,57.028,45.186,48.104,466.162,46.379,1.534,466.454,2.24,5.71,1,
,S4U01616_20170621_014550.wav,0,0,6.834,S4U01616_20170621_014550_001,21/06/2017,01:45:50,1,20/06/2017,13:45:50,13,PIPPIP,8,7,0.875,0.762465,,8,45.502,18.25,2.661,50.804,44.745,46.655,534.74,45.886,1.415,259.873,2.17,3.62,1,
,S4U01616_20170621_014600.wav,0,0,3.994,S4U01616_20170621_014600_001,21/06/2017,01:46:00,1,20/06/2017,13:46:00,13,PIPPIP,7,5,0.714,0.837462,PIPNAT,7,44.838,36.55,3.855,60.335,44.592,47.953,99.937,46.533,2.083,560.8,3.563,2.3,1,
,S4U01616_20170621_014620.wav,0,0,15,S4U01616_20170621_014620_001,21/06/2017,01:46:20,1,20/06/2017,13:46:20,13,PIPPIP,47,38,0.809,0.816152,,47,45.904,38.35,2.707,60.443,45.045,48.587,296.182,46.939,1.57,606.222,2.299,16.5,1,
,S4U01616_20170621_014647.wav,0,0,15,S4U01616_20170621_014647_001,21/06/2017,01:46:47,1,20/06/2017,13:46:47,13,PIPPIP,49,42,0.857,0.854419,,49,46.021,29.94,2.832,59.026,45.221,48.413,307.895,46.737,1.703,574.38,2.366,20.47,1,
,S4U01616_20170621_014707.wav,0,0,11.038,S4U01616_20170621_014707_001,21/06/2017,01:47:07,1,20/06/2017,13:47:07,13,PIPPIP,40,38,0.95,0.863214,PIPNAT,40,45.714,29.12,3.17,63.506,44.928,48.767,203.72,46.408,1.897,598.892,2.686,13.53,1,
,S4U01616_20170621_014723.wav,0,0,4.174,S4U01616_20170621_014723_001,21/06/2017,01:47:23,1,20/06/2017,13:47:23,13,PIPPIP,3,2,0.667,0.455943,PIPNAT,3,43.96,23.93,2.765,49.472,43.8,45.285,205.823,44.622,1.35,283.136,2.465,0.98,1,
,S4U01616_20170621_014729.wav,0,0,15,S4U01616_20170621_014729_001,21/06/2017,01:47:29,1,20/06/2017,13:47:29,13,PIPPIP,69,60,0.87,0.832423,PIPNAT,69,45.636,35.24,2.93,57.25,44.802,47.793,207.405,46.376,1.57,496.66,2.432,28.4,1,
,S4U01616_20170621_014746.wav,0,0,5.658,S4U01616_20170621_014746_001,21/06/2017,01:47:46,1,20/06/2017,13:47:46,13,PIPPIP,12,11,0.917,0.869972,PIPNAT,12,46.093,-22.27,3.144,57.325,44.806,47.9,223.248,46.199,1.998,560.992,2.796,4.17,1,
,S4U01616_20170621_014754.wav,0,0,7.154,S4U01616_20170621_014754_001,21/06/2017,01:47:54,1,20/06/2017,13:47:54,13,PIPPIP,20,18,0.9,0.883868,PIPNAT,20,45.591,27.55,2.893,57.869,45.007,48.149,255.953,46.464,1.718,563.421,2.528,6.81,1,
,S4U01616_20170621_014814.wav,0,0,15,S4U01616_20170621_014814_001,21/06/2017,01:48:14,1,20/06/2017,13:48:14,13,PIPPIP,57,51,0.895,0.83821,PIPNAT,57,45.442,24.76,3.287,58.539,44.985,48.051,228.419,46.302,1.96,498.454,2.997,14.74,1,
,S4U01616_20170621_014847.wav,0,0,12.016,S4U01616_20170621_014847_001,21/06/2017,01:48:47,1,20/06/2017,13:48:47,13,PIPPIP,23,18,0.783,0.797597,PIPPYG,23,46.135,42.06,2.925,60.214,45.261,48.571,409.531,46.997,1.669,559.055,2.424,9.66,1,
,S4U01616_20170621_014901.wav,0,0,5.156,S4U01616_20170621_014901_001,21/06/2017,01:49:01,1,20/06/2017,13:49:01,13,PIPPIP,12,11,0.917,0.885638,,12,46.233,31.22,2.777,61.43,45.613,49.641,384.509,47.348,1.666,641.426,2.46,4.72,1,
,S4U01616_20170621_014908.wav,0,0,9.288,S4U01616_20170621_014908_001,21/06/2017,01:49:08,1,20/06/2017,13:49:08,13,PIPPIP,24,21,0.875,0.833057,,24,46.106,44.67,3.383,64.102,45.38,49.237,192.001,47.105,1.999,681.495,2.906,7.76,1,
,S4U01616_20170621_014920.wav,0,0,6.76,S4U01616_20170621_014920_001,21/06/2017,01:49:20,1,20/06/2017,13:49:20,13,PIPPIP,10,9,0.9,0.858583,PIPNAT,10,45.998,9.97,2.581,52.531,45.422,47.229,469.661,46.615,1.107,267.587,1.999,3.77,1,
,S4U01616_20170621_014936.wav,0,0,4.32,S4U01616_20170621_014936_001,21/06/2017,01:49:36,1,20/06/2017,13:49:36,13,NoID,0,0,0,0,,1,49.126,-267.59,2.522,52.632,45.455,47.581,0,45.478,1.933,207.343,2.349,0.74,1,PIPPIP
,S4U01616_20170621_014949.wav,0,0,7.174,S4U01616_20170621_014949_001,21/06/2017,01:49:49,1,20/06/2017,13:49:49,13,PIPPIP,17,15,0.882,0.853046,,17,46.022,17.07,3.42,60.396,45.374,48.711,440.368,46.521,2.109,568.042,2.936,6.38,1,
,S4U01616_20170621_014958.wav,0,0,3.882,S4U01616_20170621_014958_001,21/06/2017,01:49:58,1,20/06/2017,13:49:58,13,PIPPIP,3,3,1,0.840808,,3,45.72,16.61,2.785,50.021,45.542,46.839,214.575,46.796,1.023,148.196,2.728,0.6,1,
,S4U01616_20170621_015004.wav,0,0,9.408,S4U01616_20170621_015004_001,21/06/2017,01:50:04,1,20/06/2017,13:50:04,13,PIPPIP,27,26,0.963,0.87273,PIPNAT,27,45.757,23.46,2.985,55.996,45.092,47.756,303.282,46.613,1.589,493.39,2.442,7.86,1,
,S4U01616_20170621_015015.wav,0,0,14.24,S4U01616_20170621_015015_001,21/06/2017,01:50:15,1,20/06/2017,13:50:15,13,PIPPIP,43,39,0.907,0.845456,PIPNAT,43,45.443,7.16,3.506,54.661,44.664,47.162,265.475,45.998,1.977,345.924,3.012,14.01,1,
,S4U01616_20170621_015032.wav,0,0,15,S4U01616_20170621_015032_001,21/06/2017,01:50:32,1,20/06/2017,13:50:32,13,PIPPIP,47,42,0.894,0.856135,PIPNAT,47,45.759,39.1,2.813,55.521,45.195,47.832,292.972,46.724,1.531,426.608,2.32,13.97,1,
,S4U01616_20170621_015049.wav,0,0,15,S4U01616_20170621_015049_001,21/06/2017,01:50:49,1,20/06/2017,13:50:49,13,PIPPIP,48,39,0.813,0.729651,PIPNAT,48,45.444,18.8,3.292,56.831,44.806,47.638,309.77,46.063,1.967,469.685,2.91,14.14,1,
,S4U01616_20170621_015106.wav,0,0,6.098,S4U01616_20170621_015106_001,21/06/2017,01:51:06,1,20/06/2017,13:51:06,13,PIPPIP,29,16,0.552,0.458572,PIPPYG,29,48.066,18.29,3.233,64.296,47.356,51.478,211.53,48.8,1.988,483.498,2.916,9.13,1,PIPPIP-PIPPYG
,S4U01616_20170621_015114.wav,0,0,9.512,S4U01616_20170621_015114_001,21/06/2017,01:51:14,1,20/06/2017,13:51:14,13,PIPPIP,22,19,0.864,0.781106,PIPPYG,22,49.226,12.06,3.067,66.165,48.599,51.866,318.065,49.975,1.568,720.053,2.672,6.1,1,
,S4U01616_20170621_015134.wav,0,0,15,S4U01616_20170621_015134_001,21/06/2017,01:51:34,1,20/06/2017,13:51:34,13,PIPPIP,65,56,0.862,0.812301,PIPNAT,65,45.356,11.96,3.434,58.726,44.51,47.618,200.007,46.015,1.916,506.631,2.862,19.03,1,
,S4U01616_20170621_015151.wav,0,0,15,S4U01616_20170621_015151_001,21/06/2017,01:51:51,1,20/06/2017,13:51:51,13,PIPPIP,48,43,0.896,0.853711,,48,46.494,14.44,2.944,58.678,45.405,48.579,312.137,46.99,1.637,467.258,2.459,18.49,1,
,S4U01616_20170621_015208.wav,0,0,8.078,S4U01616_20170621_015208_001,21/06/2017,01:52:08,1,20/06/2017,13:52:08,13,PIPPIP,31,25,0.806,0.725385,,31,47.305,19.56,3.494,61.591,46.806,50.058,166.846,48.135,2.092,569.532,3.237,9.68,1,
,S4U01616_20170621_015219.wav,0,0,15,S4U01616_20170621_015219_001,21/06/2017,01:52:19,1,20/06/2017,13:52:19,13,PIPPIP,48,41,0.854,0.780154,PIPPYG,48,48.226,25.92,2.868,58.387,47.515,50.065,261.506,48.923,1.526,493.721,2.411,14.68,1,
,S4U01616_20170621_015252.wav,0,0,15,S4U01616_20170621_015252_001,21/06/2017,01:52:52,1,20/06/2017,13:52:52,13,PIPPIP,65,51,0.785,0.799962,,65,45.76,29.97,2.91,61.261,45.113,48.769,230.189,46.515,1.847,590.059,2.636,19.96,1,
,S4U01616_20170621_015328.wav,0,0,15,S4U01616_20170621_015328_001,21/06/2017,01:53:28,1,20/06/2017,13:53:28,13,PIPPIP,63,57,0.905,0.843538,PIPNAT,63,45.766,29.46,3.005,61.91,44.945,48.626,235.233,46.535,1.769,596.975,2.532,21.54,1,
,S4U01616_20170621_015347.wav,0,0,15,S4U01616_20170621_015347_001,21/06/2017,01:53:47,1,20/06/2017,13:53:47,13,PIPPIP,61,54,0.885,0.834967,PIPNAT,61,45.561,27.36,3.1,58.396,44.743,47.892,218.784,46.392,1.649,561.216,2.57,19.62,1,
,S4U01616_20170621_015404.wav,0,0,7.538,S4U01616_20170621_015404_001,21/06/2017,01:54:04,1,20/06/2017,13:54:04,13,PIPPIP,9,8,0.889,0.762783,PIPNAT,9,45.016,11.38,2.655,52.567,44.16,46.628,381.556,45.236,1.597,423.002,2.318,3.02,1,
,S4U01616_20170621_015413.wav,0,0,11.016,S4U01616_20170621_015413_001,21/06/2017,01:54:13,1,20/06/2017,13:54:13,13,PIPPIP,31,26,0.839,0.805361,,31,45.748,35.6,3.244,59.732,45.179,48.456,302.405,46.765,1.87,453.275,2.778,9.76,1,
,S4U01616_20170621_015426.wav,0,0,3.574,S4U01616_20170621_015426_001,21/06/2017,01:54:26,1,20/06/2017,13:54:26,13,PIPPIP,7,7,1,0.832259,,7,45.542,17.66,3.759,59.628,44.86,47.774,278.678,46.199,1.897,516.318,2.855,3.26,1,
,S4U01616_20170621_015431.wav,0,0,8.15,S4U01616_20170621_015431_001,21/06/2017,01:54:31,1,20/06/2017,13:54:31,13,PIPPIP,20,19,0.95,0.86795,,20,45.767,29.1,2.851,57.986,45.234,48.336,235.763,46.642,1.822,432.021,2.62,6.37,1,
,S4U01616_20170621_015449.wav,0,0,15,S4U01616_20170621_015449_001,21/06/2017,01:54:49,1,20/06/2017,13:54:49,13,PIPPIP,57,54,0.947,0.840082,PIPNAT,57,45.187,17.82,3.587,56.708,44.614,47.381,252.793,45.999,1.985,484.417,3.093,13.02,1,
,S4U01616_20170621_015514.wav,0,0,11.322,S4U01616_20170621_015514_001,21/06/2017,01:55:14,1,20/06/2017,13:55:14,13,PIPPIP,37,32,0.865,0.820527,PIPNAT,37,45.573,17.94,3.047,55.299,44.848,47.451,221.912,46.491,1.693,445.656,2.567,11.2,1,
,S4U01616_20170621_015620.wav,0,0,15,S4U01616_20170621_015620_001,21/06/2017,01:56:20,1,20/06/2017,13:56:20,13,PIPPIP,48,47,0.979,0.868628,PIPNAT,48,45.777,18.59,3.004,54.703,45.072,47.532,286.959,46.421,1.609,397.963,2.516,17.26,1,
,S4U01616_20170621_015648.wav,0,0,3.108,S4U01616_20170621_015648_001,21/06/2017,01:56:48,1,20/06/2017,13:56:48,13,Noise,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIPPIP
,S4U01616_20170621_015707.wav,0,0,15,S4U01616_20170621_015707_001,21/06/2017,01:57:07,1,20/06/2017,13:57:07,13,PIPPIP,57,48,0.842,0.824,PIPNAT,57,45.511,26.11,3.396,58.984,44.925,48.055,219.414,46.458,1.925,511.665,3.025,17.66,1,
,S4U01616_20170621_015819.wav,0,0,15,S4U01616_20170621_015819_001,21/06/2017,01:58:19,1,20/06/2017,13:58:19,13,PIPPIP,49,46,0.939,0.860971,,49,45.948,19.51,2.883,58.816,45.239,48.536,287.453,46.61,1.82,531.449,2.535,13.94,1,
,S4U01616_20170621_015842.wav,0,0,15,S4U01616_20170621_015842_001,21/06/2017,01:58:42,1,20/06/2017,13:58:42,13,PIPPIP,61,54,0.885,0.834575,PIPNAT,61,45.39,24.3,3.284,56.423,44.854,47.513,234.134,46.378,1.733,455.939,2.86,17.29,1,
,S4U01616_20170621_015901.wav,0,0,12.96,S4U01616_20170621_015901_001,21/06/2017,01:59:01,1,20/06/2017,13:59:01,13,PIPPIP,34,31,0.912,0.798723,PIPNAT,34,45.742,44.01,2.94,57.169,45.092,48.003,254.283,46.699,1.702,507.989,2.534,11.33,1,
,S4U01616_20170621_015917.wav,0,0,15,S4U01616_20170621_015917_001,21/06/2017,01:59:17,1,20/06/2017,13:59:17,13,PIPPIP,39,36,0.923,0.821405,PIPNAT,39,45.771,7.74,2.993,56.418,44.951,47.805,329.505,46.34,1.668,422.562,2.641,11.6,1,
,S4U01616_20170621_015938.wav,0,0,7.088,S4U01616_20170621_015938_001,21/06/2017,01:59:38,1,20/06/2017,13:59:38,13,PIPPIP,4,4,1,0.577371,,4,45.077,23.9,3.189,53.153,44.639,46.821,669.146,45.941,1.513,460.616,2.768,1.4,1,
,S4U01616_20170621_015952.wav,0,0,15,S4U01616_20170621_015952_001,21/06/2017,01:59:52,1,20/06/2017,13:59:52,13,PIPPIP,63,56,0.889,0.830777,PIPNAT,63,45.353,17.79,3.435,58.422,44.764,47.933,234.288,46.089,2.159,467.659,3.083,16.77,1,
,S4U01616_20170621_020009.wav,0,0,15,S4U01616_20170621_020009_001,21/06/2017,02:00:09,2,20/06/2017,14:00:09,14,PIPPIP,55,48,0.873,0.814108,PIPNAT,55,45.379,8.72,3.602,56.665,44.516,47.3,275.533,46.076,2.113,469.638,3.129,17.38,1,
,S4U01616_20170621_020026.wav,0,0,12.57,S4U01616_20170621_020026_001,21/06/2017,02:00:26,2,20/06/2017,14:00:26,14,PIPPIP,39,36,0.923,0.793255,PIPNAT,39,45.711,12.05,3.075,56.438,44.766,47.623,264.859,46.431,1.636,359.898,2.675,11.73,1,
,S4U01616_20170621_020041.wav,0,0,13.016,S4U01616_20170621_020041_001,21/06/2017,02:00:41,2,20/06/2017,14:00:41,14,PIPPIP,36,34,0.944,0.835834,PIPNAT,36,45.384,25.23,3.324,56.262,44.753,47.488,291.038,46.241,1.881,461.83,2.807,10.04,1,
,S4U01616_20170621_020121.wav,0,0,15,S4U01616_20170621_020121_001,21/06/2017,02:01:21,2,20/06/2017,14:01:21,14,PIPPIP,44,35,0.795,0.805692,,44,45.9,22.27,2.835,58.168,45.239,48.357,316.787,46.64,1.65,451.373,2.453,18.39,1,
,S4U01616_20170621_020204.wav,0,0,15,S4U01616_20170621_020204_001,21/06/2017,02:02:04,2,20/06/2017,14:02:04,14,PIPPIP,54,48,0.889,0.826689,PIPNAT,54,45.628,19.44,3.452,57.272,45.12,47.883,276.924,46.478,1.962,466.458,3.082,13.88,1,
,S4U01616_20170621_020221.wav,0,0,15,S4U01616_20170621_020221_001,21/06/2017,02:02:21,2,20/06/2017,14:02:21,14,PIPPIP,50,48,0.96,0.873685,PIPNAT,50,45.56,3.61,3.449,57.271,44.708,47.569,299.253,45.958,1.98,491.675,2.877,15.19,1,
,S4U01616_20170621_020238.wav,0,0,3.502,S4U01616_20170621_020238_001,21/06/2017,02:02:38,2,20/06/2017,14:02:38,14,PIPPIP,3,2,0.667,0.781508,,3,44.213,88.86,2.862,47.288,43.729,45.246,512.737,45.369,2.176,240.255,2.595,1.15,1,
,S4U01616_20170621_020244.wav,0,0,13.006,S4U01616_20170621_020244_001,21/06/2017,02:02:44,2,20/06/2017,14:02:44,14,PIPPIP,50,38,0.76,0.812525,PIPNAT,50,45.382,34.14,3.432,59.927,44.984,48.28,199.057,46.435,1.933,489.829,3.055,14.09,1,
,S4U01616_20170621_020300.wav,0,0,15,S4U01616_20170621_020300_001,21/06/2017,02:03:00,2,20/06/2017,14:03:00,14,PIPPIP,60,55,0.917,0.83664,PIPNAT,60,45.473,17.49,3.108,56.855,44.81,47.585,227.192,46.05,1.725,456.168,2.698,18.14,1,
,S4U01616_20170621_020318.wav,0,0,5.636,S4U01616_20170621_020318_001,21/06/2017,02:03:18,2,20/06/2017,14:03:18,14,PIPPIP,21,21,1,0.874119,PIPNAT,21,45.283,22.08,3.071,55.014,44.715,47.247,281.537,45.93,1.815,430.065,2.798,5.34,1,
,S4U01616_20170621_020325.wav,0,0,15,S4U01616_20170621_020325_001,21/06/2017,02:03:25,2,20/06/2017,14:03:25,14,PIPPIP,46,40,0.87,0.804554,PIPNAT,46,45.199,17.59,3.529,56.258,44.488,47.142,301.995,45.948,2.016,405.846,2.958,13.23,1,
,S4U01616_20170621_020342.wav,0,0,8.062,S4U01616_20170621_020342_001,21/06/2017,02:03:42,2,20/06/2017,14:03:42,14,PIPPIP,24,21,0.875,0.835282,PIPNAT,24,45.76,25.09,2.841,57.352,45.013,47.986,237.542,46.462,1.841,504.024,2.616,7.94,1,
,S4U01616_20170621_020356.wav,0,0,14.022,S4U01616_20170621_020356_001,21/06/2017,02:03:56,2,20/06/2017,14:03:56,14,PIPPIP,30,28,0.933,0.859575,PIPNAT,30,45.582,14.77,3.073,55.011,44.944,47.444,359.043,46.342,1.561,378.708,2.641,8.86,1,
,S4U01616_20170621_020421.wav,0,0,15,S4U01616_20170621_020421_001,21/06/2017,02:04:21,2,20/06/2017,14:04:21,14,PIPPIP,52,43,0.827,0.823685,,52,45.694,28.96,3.153,58.684,45.01,48.139,284.91,46.646,1.865,494.756,2.748,16.25,1,
,S4U01616_20170621_020444.wav,0,0,15,S4U01616_20170621_020444_001,21/06/2017,02:04:44,2,20/06/2017,14:04:44,14,PIPPIP,57,56,0.982,0.855479,PIPNAT,57,45.362,17.61,3.353,57.448,44.714,47.591,262.703,45.866,2.068,462.693,3.012,17.16,1,
,S4U01616_20170621_020501.wav,0,0,9.418,S4U01616_20170621_020501_001,21/06/2017,02:05:01,2,20/06/2017,14:05:01,14,PIPPIP,26,24,0.923,0.817534,,26,44.736,36.34,3.592,53.198,44.269,46.391,269.116,45.691,1.98,399.605,3.008,7.62,1,
,S4U01616_20170621_020513.wav,0,0,15,S4U01616_20170621_020513_001,21/06/2017,02:05:13,2,20/06/2017,14:05:13,14,PIPPIP,69,54,0.783,0.772589,PIPNAT,69,42.892,22.45,2.971,53.037,42.353,44.932,206.812,43.546,1.651,448.187,2.556,21.2,1,
,S4U01616_20170621_020532.wav,0,0,15,S4U01616_20170621_020532_001,21/06/2017,02:05:32,2,20/06/2017,14:05:32,14,PIPPIP,57,54,0.947,0.836141,,57,45.544,19.68,3.316,60.364,44.921,48.369,227.754,46.577,1.889,462.94,2.938,16.66,1,
,S4U01616_20170621_020549.wav,0,0,6.514,S4U01616_20170621_020549_001,21/06/2017,02:05:49,2,20/06/2017,14:05:49,14,PIPPIP,21,21,1,0.845383,PIPNAT,21,44.957,20.83,3.508,53.062,44.402,46.61,200.67,45.668,1.949,447.267,3.041,6.31,1,
,S4U01616_20170621_020603.wav,0,0,15,S4U01616_20170621_020603_001,21/06/2017,02:06:03,2,20/06/2017,14:06:03,14,PIPPIP,48,38,0.792,0.831254,PIPNAT,48,45.788,16.46,2.824,57.929,45.075,48.112,300.406,46.399,1.548,537.377,2.469,15.54,1,
,S4U01616_20170621_020627.wav,0,0,6.814,S4U01616_20170621_020627_001,21/06/2017,02:06:27,2,20/06/2017,14:06:27,14,PIPPIP,18,15,0.833,0.827859,,18,45.709,35.97,2.974,60.134,45.193,48.66,224.119,47.09,1.71,516.524,2.639,6.25,1,
,S4U01616_20170621_020641.wav,0,0,15,S4U01616_20170621_020641_001,21/06/2017,02:06:41,2,20/06/2017,14:06:41,14,PIPPIP,58,55,0.948,0.842906,PIPNAT,58,45.226,13.12,3.549,55.654,44.499,47.1,235.922,45.86,1.956,442.877,2.982,16.61,1,
,S4U01616_20170621_020704.wav,0,0,15,S4U01616_20170621_020704_001,21/06/2017,02:07:04,2,20/06/2017,14:07:04,14,PIPPIP,71,64,0.901,0.867809,PIPNAT,71,45.742,21.22,3.339,57.792,44.877,47.95,212.847,46.567,1.851,427.437,2.861,20.74,1,
,S4U01616_20170621_020732.wav,0,0,6.41,S4U01616_20170621_020732_001,21/06/2017,02:07:32,2,20/06/2017,14:07:32,14,PIPPIP,14,13,0.929,0.785273,PIPNAT,14,45.758,25,3.215,54.945,44.956,47.373,241.698,46.406,1.892,475.194,2.656,4.86,1,
,S4U01616_20170621_020746.wav,0,0,15,S4U01616_20170621_020746_001,21/06/2017,02:07:46,2,20/06/2017,14:07:46,14,PIPPIP,62,48,0.774,0.727669,,62,46.746,34.09,3.099,59.446,46.073,49.163,209.736,47.767,1.639,523.736,2.561,17.88,1,
,S4U01616_20170621_020803.wav,0,0,15,S4U01616_20170621_020803_001,21/06/2017,02:08:03,2,20/06/2017,14:08:03,14,PIPPIP,59,51,0.864,0.795716,PIPPYG,59,48.914,25.97,3.013,60.431,48.266,50.973,258.153,49.907,1.582,526.729,2.661,16.98,1,
,S4U01616_20170621_020820.wav,0,0,5.046,S4U01616_20170621_020820_001,21/06/2017,02:08:20,2,20/06/2017,14:08:20,14,NoID,0,0,0,0,,1,48.487,15.56,2.029,51.957,47.352,49.287,0,48.788,1.04,354.671,1.614,0.78,1,PIPPIP
,S4U01616_20170621_020837.wav,0,0,6.718,S4U01616_20170621_020837_001,21/06/2017,02:08:37,2,20/06/2017,14:08:37,14,PIPPIP,17,12,0.706,0.63474,PIPPYG,17,49.215,43.09,2.917,59.521,48.532,50.964,226.742,50.27,1.43,532.362,2.492,6.12,1,
,S4U01616_20170621_020856.wav,0,0,4.31,S4U01616_20170621_020856_001,21/06/2017,02:08:56,2,20/06/2017,14:08:56,14,PIPPIP,5,2,0.4,0.574948,PIPPYG,5,50.207,57.18,3.104,56.734,48.867,51.203,682.123,51.184,1.992,177.335,2.849,2.75,1,
,S4U01616_20170621_020914.wav,0,0,14.012,S4U01616_20170621_020914_001,21/06/2017,02:09:14,2,20/06/2017,14:09:14,14,PIPPIP,50,48,0.96,0.841895,PIPNAT,50,45.872,27.58,3.018,55.367,45.168,47.72,222.862,46.655,1.575,422.969,2.548,17.1,1,
,S4U01616_20170621_020944.wav,0,0,6.136,S4U01616_20170621_020944_001,21/06/2017,02:09:44,2,20/06/2017,14:09:44,14,PIPPIP,12,11,0.917,0.907121,,12,46.607,28.83,2.655,57.489,45.991,49.008,327.971,47.511,1.536,570.906,2.332,4.36,1,
,S4U01616_20170621_020952.wav,0,0,15,S4U01616_20170621_020952_001,21/06/2017,02:09:52,2,20/06/2017,14:09:52,14,PIPPIP,46,40,0.87,0.846995,PIPNAT,46,45.409,25.41,2.952,55.901,44.816,47.52,310.366,46.207,1.626,409.34,2.533,12.82,1,
,S4U01616_20170621_021009.wav,0,0,9.56,S4U01616_20170621_021009_001,21/06/2017,02:10:09,2,20/06/2017,14:10:09,14,PIPPIP,22,22,1,0.845422,PIPNAT,22,45.453,9.36,3.273,52.127,44.539,46.595,301.321,45.938,1.602,335.283,2.601,6.44,1,
,S4U01616_20170621_021020.wav,0,0,6.106,S4U01616_20170621_021020_001,21/06/2017,02:10:20,2,20/06/2017,14:10:20,14,PIPPIP,14,13,0.929,0.852092,,14,45.389,23.18,3.058,50.983,44.272,46.234,243.063,45.794,1.532,235.066,2.263,5.29,1,
,S4U01616_20170621_021028.wav,0,0,8.19,S4U01616_20170621_021028_001,21/06/2017,02:10:28,2,20/06/2017,14:10:28,14,PIPPIP,17,12,0.706,0.80953,,17,45.56,37.74,2.684,56.968,45.024,48.086,304.354,46.735,1.422,404.313,2.423,6.05,1,
,S4U01616_20170621_021043.wav,0,0,14.322,S4U01616_20170621_021043_001,21/06/2017,02:10:43,2,20/06/2017,14:10:43,14,PIPPIP,52,46,0.885,0.85786,,52,45.591,36.64,3.024,60.708,44.92,48.659,219.4,46.361,2.023,599.46,2.761,13.56,1,
,S4U01616_20170621_021106.wav,0,0,5.778,S4U01616_20170621_021106_001,21/06/2017,02:11:06,2,20/06/2017,14:11:06,14,PIPPIP,4,2,0.5,0.666858,,4,44.893,46.21,2.377,54.17,44.704,47.203,159.686,46.616,1.129,436.274,2.312,1.34,1,
,S4U01616_20170621_021119.wav,0,0,4.23,S4U01616_20170621_021119_001,21/06/2017,02:11:19,2,20/06/2017,14:11:19,14,PIPPIP,14,14,1,0.814551,PIPNAT,14,45.103,17.95,3.468,53.981,44.708,46.914,99.043,46.272,1.553,379.128,3.048,3.29,1,
,S4U01616_20170621_021132.wav,0,0,10.64,S4U01616_20170621_021132_001,21/06/2017,02:11:32,2,20/06/2017,14:11:32,14,PIPPIP,33,25,0.758,0.820321,,33,45.594,41.34,2.719,59.747,45.104,48.672,246.387,46.634,1.597,481.417,2.445,10.19,1,
,S4U01616_20170621_021150.wav,0,0,15,S4U01616_20170621_021150_001,21/06/2017,02:11:50,2,20/06/2017,14:11:50,14,PIPPIP,54,51,0.944,0.857824,PIPNAT,54,45.945,32.33,3.197,57.294,45.162,47.981,259.756,46.814,1.775,472.404,2.773,15.5,1,
